file,layer,x,y,tile
"level_06.xml","Background","56","10","cave_inside_corner_top_left"
"level_06.xml","Background","57","10","cave_inside_corner_top_right"
"level_06.xml","Background","58","10","cave_inside_corner_top_left"
"level_06.xml","Background","59","10","cave_middle_2"
"level_06.xml","Background","60","10","cave_middle_2"
"level_06.xml","Background","61","10","cave_middle_2"
"level_06.xml","Background","62","10","cave_middle_2"
"level_06.xml","Background","63","10","cave_middle_2"
"level_06.xml","Background","64","10","cave_middle_2"
"level_06.xml","Background","65","10","cave_middle_2"
"level_06.xml","Background","66","10","cave_middle_2"
"level_06.xml","Background","67","10","cave_inside_corner_top_right"
"level_06.xml","Background","68","10","cave_inside_corner_top_left"
"level_06.xml","Background","69","10","cave_middle_2"
"level_06.xml","Background","70","10","cave_middle_2"
"level_06.xml","Background","71","10","cave_middle_2"
"level_06.xml","Background","72","10","cave_middle_2"
"level_06.xml","Background","73","10","cave_middle_2"
"level_06.xml","Background","49","11","cave_middle_2"
"level_06.xml","Background","50","11","cave_middle_2"
"level_06.xml","Background","51","11","cave_middle_2"
"level_06.xml","Background","52","11","cave_middle_2"
"level_06.xml","Background","53","11","cave_middle_2"
"level_06.xml","Background","54","11","cave_middle_2"
"level_06.xml","Background","55","11","cave_middle_2"
"level_06.xml","Background","56","11","cave_middle_2"
"level_06.xml","Background","57","11","cave_middle_2"
"level_06.xml","Background","58","11","cave_middle_1"
"level_06.xml","Background","59","11","cave_middle_2"
"level_06.xml","Background","60","11","cave_grass"
"level_06.xml","Background","61","11","cave_middle_2"
"level_06.xml","Background","62","11","cave_middle_1"
"level_06.xml","Background","63","11","cave_middle_2"
"level_06.xml","Background","64","11","cave_rock_1"
"level_06.xml","Background","65","11","cave_middle_2"
"level_06.xml","Background","66","11","cave_middle_2"
"level_06.xml","Background","67","11","cave_middle_2"
"level_06.xml","Background","68","11","cave_middle_1"
"level_06.xml","Background","69","11","cave_middle_2"
"level_06.xml","Background","70","11","cave_middle_2"
"level_06.xml","Background","71","11","cave_middle_2"
"level_06.xml","Background","72","11","cave_middle_2"
"level_06.xml","Background","73","11","cave_middle_2"
"level_06.xml","Background","74","11","cave_middle_2"
"level_06.xml","Background","78","11","rock_2"
"level_06.xml","Background","49","12","cave_middle_2"
"level_06.xml","Background","50","12","cave_middle_2"
"level_06.xml","Background","51","12","cave_torch"
"level_06.xml","Background","53","12","cave_middle_2"
"level_06.xml","Background","54","12","cave_middle_2"
"level_06.xml","Background","55","12","cave_middle_2"
"level_06.xml","Background","63","12","cave_middle_2"
"level_06.xml","Background","64","12","cave_middle_2"
"level_06.xml","Background","65","12","cave_middle_2"
"level_06.xml","Background","66","12","cave_middle_2"
"level_06.xml","Background","67","12","cave_middle_2"
"level_06.xml","Background","68","12","cave_middle_2"
"level_06.xml","Background","69","12","cave_middle_2"
"level_06.xml","Background","70","12","cave_torch"
"level_06.xml","Background","72","12","cave_middle_2"
"level_06.xml","Background","73","12","cave_middle_2"
"level_06.xml","Background","74","12","cave_middle_2"
"level_06.xml","Background","75","12","cave_middle_2"
"level_06.xml","Background","49","13","cave_middle_2"
"level_06.xml","Background","50","13","cave_middle_2"
"level_06.xml","Background","53","13","cave_middle_2"
"level_06.xml","Background","54","13","cave_middle_2"
"level_06.xml","Background","55","13","cave_middle_2"
"level_06.xml","Background","56","13","cave_middle_2"
"level_06.xml","Background","57","13","cave_middle_2"
"level_06.xml","Background","58","13","cave_middle_2"
"level_06.xml","Background","59","13","cave_middle_2"
"level_06.xml","Background","60","13","cave_middle_2"
"level_06.xml","Background","61","13","cave_middle_2"
"level_06.xml","Background","62","13","cave_middle_2"
"level_06.xml","Background","63","13","cave_middle_1"
"level_06.xml","Background","64","13","cave_middle_2"
"level_06.xml","Background","65","13","cave_middle_2"
"level_06.xml","Background","66","13","cave_middle_2"
"level_06.xml","Background","67","13","cave_middle_2"
"level_06.xml","Background","68","13","cave_middle_2"
"level_06.xml","Background","69","13","cave_middle_1"
"level_06.xml","Background","72","13","cave_middle_2"
"level_06.xml","Background","73","13","cave_middle_2"
"level_06.xml","Background","74","13","cave_middle_3"
"level_06.xml","Background","75","13","cave_middle_2"
"level_06.xml","Background","76","13","cave_middle_2"
"level_06.xml","Background","77","13","cave_middle_2"
"level_06.xml","Background","80","13","grass"
"level_06.xml","Background","38","14","grass"
"level_06.xml","Background","50","14","cave_middle_2"
"level_06.xml","Background","51","14","cave_middle_2"
"level_06.xml","Background","52","14","cave_inside_corner_bottom_right"
"level_06.xml","Background","53","14","cave_inside_corner_bottom_left"
"level_06.xml","Background","54","14","cave_middle_1"
"level_06.xml","Background","55","14","cave_middle_1"
"level_06.xml","Background","56","14","cave_middle_2"
"level_06.xml","Background","57","14","cave_middle_2"
"level_06.xml","Background","58","14","cave_middle_2"
"level_06.xml","Background","59","14","cave_middle_2"
"level_06.xml","Background","60","14","cave_middle_1"
"level_06.xml","Background","61","14","cave_middle_2"
"level_06.xml","Background","62","14","cave_middle_2"
"level_06.xml","Background","63","14","cave_middle_1"
"level_06.xml","Background","64","14","cave_middle_2"
"level_06.xml","Background","65","14","cave_middle_1"
"level_06.xml","Background","66","14","cave_middle_2"
"level_06.xml","Background","67","14","cave_middle_2"
"level_06.xml","Background","68","14","cave_middle_2"
"level_06.xml","Background","69","14","cave_middle_2"
"level_06.xml","Background","70","14","cave_middle_2"
"level_06.xml","Background","71","14","cave_inside_corner_bottom_right"
"level_06.xml","Background","72","14","cave_edge_bottom"
"level_06.xml","Background","73","14","cave_edge_bottom"
"level_06.xml","Background","74","14","cave_inside_corner_bottom_left"
"level_06.xml","Background","75","14","cave_middle_2"
"level_06.xml","Background","76","14","cave_middle_2"
"level_06.xml","Background","77","14","cave_middle_2"
"level_06.xml","Background","37","15","rock_2"
"level_06.xml","Background","41","15","cave_middle_2"
"level_06.xml","Background","42","15","cave_middle_2"
"level_06.xml","Background","43","15","cave_middle_2"
"level_06.xml","Background","44","15","cave_middle_2"
"level_06.xml","Background","45","15","cave_middle_2"
"level_06.xml","Background","46","15","cave_middle_2"
"level_06.xml","Background","47","15","cave_middle_2"
"level_06.xml","Background","50","15","cave_middle_2"
"level_06.xml","Background","51","15","cave_middle_2"
"level_06.xml","Background","52","15","cave_inside_corner_top_right"
"level_06.xml","Background","53","15","cave_inside_corner_top_left"
"level_06.xml","Background","54","15","cave_middle_2"
"level_06.xml","Background","55","15","cave_middle_2"
"level_06.xml","Background","56","15","cave_middle_2"
"level_06.xml","Background","57","15","cave_middle_2"
"level_06.xml","Background","58","15","cave_middle_1"
"level_06.xml","Background","59","15","cave_middle_2"
"level_06.xml","Background","60","15","cave_inside_corner_bottom_right"
"level_06.xml","Background","61","15","cave_edge_bottom"
"level_06.xml","Background","62","15","cave_inside_corner_bottom_left"
"level_06.xml","Background","63","15","cave_middle_2"
"level_06.xml","Background","64","15","cave_middle_2"
"level_06.xml","Background","65","15","cave_middle_2"
"level_06.xml","Background","66","15","cave_middle_2"
"level_06.xml","Background","67","15","cave_middle_2"
"level_06.xml","Background","68","15","cave_middle_2"
"level_06.xml","Background","69","15","cave_middle_2"
"level_06.xml","Background","70","15","cave_middle_2"
"level_06.xml","Background","71","15","cave_edge_right"
"level_06.xml","Background","74","15","cave_edge_left"
"level_06.xml","Background","75","15","cave_middle_2"
"level_06.xml","Background","76","15","cave_middle_3"
"level_06.xml","Background","77","15","cave_middle_2"
"level_06.xml","Background","78","15","cave_middle_2"
"level_06.xml","Background","40","16","cave_middle_2"
"level_06.xml","Background","41","16","cave_middle_2"
"level_06.xml","Background","42","16","cave_middle_1"
"level_06.xml","Background","43","16","cave_middle_2"
"level_06.xml","Background","44","16","cave_inside_corner_bottom_right"
"level_06.xml","Background","45","16","cave_inside_corner_bottom_left"
"level_06.xml","Background","46","16","cave_middle_2"
"level_06.xml","Background","47","16","cave_middle_2"
"level_06.xml","Background","50","16","cave_middle_2"
"level_06.xml","Background","51","16","cave_middle_2"
"level_06.xml","Background","52","16","cave_middle_1"
"level_06.xml","Background","53","16","cave_middle_2"
"level_06.xml","Background","54","16","cave_middle_2"
"level_06.xml","Background","55","16","cave_middle_2"
"level_06.xml","Background","56","16","cave_middle_2"
"level_06.xml","Background","57","16","cave_middle_2"
"level_06.xml","Background","58","16","cave_middle_2"
"level_06.xml","Background","59","16","cave_middle_2"
"level_06.xml","Background","60","16","cave_edge_right"
"level_06.xml","Background","62","16","cave_edge_left"
"level_06.xml","Background","63","16","cave_middle_2"
"level_06.xml","Background","64","16","cave_middle_2"
"level_06.xml","Background","65","16","cave_middle_3"
"level_06.xml","Background","66","16","cave_middle_2"
"level_06.xml","Background","67","16","cave_middle_2"
"level_06.xml","Background","68","16","cave_middle_1"
"level_06.xml","Background","69","16","cave_middle_2"
"level_06.xml","Background","70","16","cave_middle_2"
"level_06.xml","Background","71","16","cave_edge_right"
"level_06.xml","Background","74","16","cave_edge_left"
"level_06.xml","Background","75","16","cave_middle_2"
"level_06.xml","Background","76","16","cave_middle_2"
"level_06.xml","Background","77","16","cave_middle_2"
"level_06.xml","Background","78","16","cave_middle_2"
"level_06.xml","Background","79","16","cave_middle_2"
"level_06.xml","Background","80","16","cave_middle_2"
"level_06.xml","Background","39","17","cave_middle_2"
"level_06.xml","Background","40","17","cave_middle_2"
"level_06.xml","Background","41","17","cave_middle_2"
"level_06.xml","Background","42","17","cave_torch"
"level_06.xml","Background","44","17","cave_inside_corner_top_right"
"level_06.xml","Background","45","17","cave_inside_corner_top_left"
"level_06.xml","Background","46","17","cave_middle_2"
"level_06.xml","Background","47","17","cave_middle_2"
"level_06.xml","Background","50","17","cave_middle_2"
"level_06.xml","Background","51","17","cave_middle_2"
"level_06.xml","Background","52","17","cave_rock_2"
"level_06.xml","Background","53","17","cave_middle_2"
"level_06.xml","Background","54","17","cave_middle_1"
"level_06.xml","Background","55","17","cave_grass"
"level_06.xml","Background","56","17","cave_rock_3"
"level_06.xml","Background","57","17","cave_middle_2"
"level_06.xml","Background","58","17","cave_middle_2"
"level_06.xml","Background","59","17","cave_middle_2"
"level_06.xml","Background","60","17","cave_inside_corner_top_right"
"level_06.xml","Background","61","17","cave_edge_top"
"level_06.xml","Background","62","17","cave_inside_corner_top_left"
"level_06.xml","Background","63","17","cave_middle_2"
"level_06.xml","Background","64","17","cave_middle_2"
"level_06.xml","Background","65","17","cave_middle_3"
"level_06.xml","Background","66","17","cave_middle_2"
"level_06.xml","Background","67","17","cave_middle_2"
"level_06.xml","Background","68","17","cave_rock_3"
"level_06.xml","Background","69","17","cave_grass"
"level_06.xml","Background","70","17","cave_middle_2"
"level_06.xml","Background","71","17","cave_inside_corner_top_right"
"level_06.xml","Background","72","17","cave_edge_top"
"level_06.xml","Background","73","17","cave_edge_top"
"level_06.xml","Background","74","17","cave_inside_corner_top_left"
"level_06.xml","Background","75","17","cave_torch"
"level_06.xml","Background","77","17","cave_middle_2"
"level_06.xml","Background","78","17","cave_middle_3"
"level_06.xml","Background","79","17","cave_middle_2"
"level_06.xml","Background","80","17","cave_middle_2"
"level_06.xml","Background","81","17","cave_middle_2"
"level_06.xml","Background","39","18","cave_middle_2"
"level_06.xml","Background","40","18","cave_middle_2"
"level_06.xml","Background","41","18","cave_middle_2"
"level_06.xml","Background","44","18","cave_middle_2"
"level_06.xml","Background","45","18","cave_rock_2"
"level_06.xml","Background","46","18","cave_grass"
"level_06.xml","Background","57","18","cave_middle_2"
"level_06.xml","Background","58","18","cave_middle_2"
"level_06.xml","Background","59","18","cave_middle_2"
"level_06.xml","Background","60","18","cave_middle_2"
"level_06.xml","Background","61","18","cave_middle_2"
"level_06.xml","Background","62","18","cave_middle_2"
"level_06.xml","Background","63","18","cave_middle_2"
"level_06.xml","Background","64","18","cave_middle_2"
"level_06.xml","Background","70","18","cave_middle_2"
"level_06.xml","Background","71","18","cave_middle_2"
"level_06.xml","Background","72","18","cave_middle_2"
"level_06.xml","Background","73","18","cave_middle_2"
"level_06.xml","Background","74","18","cave_middle_2"
"level_06.xml","Background","77","18","cave_middle_2"
"level_06.xml","Background","78","18","cave_middle_2"
"level_06.xml","Background","79","18","cave_middle_2"
"level_06.xml","Background","80","18","cave_middle_2"
"level_06.xml","Background","81","18","cave_middle_2"
"level_06.xml","Background","82","18","cave_middle_2"
"level_06.xml","Background","83","18","cave_edge_right"
"level_06.xml","Background","40","19","cave_middle_2"
"level_06.xml","Background","41","19","cave_edge_bottom"
"level_06.xml","Background","42","19","cave_inside_corner_bottom_left"
"level_06.xml","Background","43","19","cave_middle_1"
"level_06.xml","Background","44","19","cave_middle_2"
"level_06.xml","Background","45","19","cave_middle_2"
"level_06.xml","Background","59","19","cave_middle_2"
"level_06.xml","Background","60","19","cave_middle_2"
"level_06.xml","Background","61","19","cave_inside_corner_bottom_right"
"level_06.xml","Background","62","19","cave_edge_bottom"
"level_06.xml","Background","63","19","cave_middle_2"
"level_06.xml","Background","71","19","cave_middle_2"
"level_06.xml","Background","72","19","cave_middle_2"
"level_06.xml","Background","73","19","cave_middle_2"
"level_06.xml","Background","74","19","cave_middle_3"
"level_06.xml","Background","75","19","cave_middle_2"
"level_06.xml","Background","76","19","cave_middle_2"
"level_06.xml","Background","77","19","cave_middle_2"
"level_06.xml","Background","78","19","cave_inside_corner_bottom_right"
"level_06.xml","Background","79","19","cave_inside_corner_bottom_left"
"level_06.xml","Background","80","19","cave_middle_2"
"level_06.xml","Background","81","19","cave_inside_corner_bottom_right"
"level_06.xml","Background","82","19","cave_edge_bottom"
"level_06.xml","Background","83","19","cave_outside_corner_bottom_right"
"level_06.xml","Background","112","19","rock_2"
"level_06.xml","Background","113","19","big_tree"
"level_06.xml","Background","114","19","small_tree"
"level_06.xml","Background","3","20","small_tree"
"level_06.xml","Background","4","20","big_tree"
"level_06.xml","Background","42","20","cave_outside_corner_bottom_left"
"level_06.xml","Background","43","20","cave_edge_bottom"
"level_06.xml","Background","44","20","cave_edge_bottom"
"level_06.xml","Background","60","20","cave_edge_bottom"
"level_06.xml","Background","61","20","cave_outside_corner_bottom_right"
